Reporting starts,Campaign name,Objective,Reach,Impressions,Frequency,Amount spent (VND),CTR (link click-through rate),CPC (All) (VND),"CPM (cost per 1,000 impressions) (VND)","Cost per 1,000 people reached (VND)",Conversions,Conversion values,Cost per conversion,Post comments,Link clicks,Messaging Conversations Started
2025-04-24,13_Campaigns Trung thu 2022,Engagement,1638,2036,1.242979,103389,0.098232,1054.989796,50780.45187,63119.04762,0,0,0,0,2,1
2025-04-24,13_HEAD_Campaign_08.03,Messages,1579,1976,1.251425,85942,0,1652.730769,43492.91498,54428.11906,0,0,0,0,0,2
2025-04-24,10_HEAD_Lan Ho diep,Messages,1159,1426,1.230371,95426,0.701262,815.606838,66918.65358,82334.77136,0,0,0,2,10,6
2025-04-23,10_HEAD_Lan Ho diep,Messages,77,79,1.025974,6940,2.531646,495.714286,87848.10127,90129.87013,0,0,0,0,2,1
2025-04-23,05_HEAD_Thiet ke,Messages,650,739,1.136923,25900,0.135318,551.06383,35047.3613,39846.15385,0,0,0,0,1,0
2025-04-23,BR_HTM_Tiep can,Reach,2997,3016,1.00634,12287,0.099469,2047.833333,4073.938992,4099.766433,0,0,0,0,3,0
2025-04-23,07_HEAD_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-23,10_HEAD_Lan Ho diep,Messages,311,327,1.051447,18993,0.30581,1117.235294,58082.56881,61070.73955,0,0,0,1,1,0
2025-04-23,01_HEAD_Embrace of Tana,Messages,1830,2093,1.143716,71736,0.716675,618.413793,34274.24749,39200,0,0,0,2,15,10
2025-04-23,11_Q2_Hon hop,Messages,1196,1308,1.093645,65255,0.458716,741.534091,49889.14373,54561.03679,0,0,0,0,6,4
2025-04-23,11_Q7_Hon hop,Messages,23,25,1.086957,6299,0,2099.666667,251960,273869.5652,0,0,0,0,0,0
2025-04-23,13_HEAD_Campaign_08.03,Messages,304,316,1.039474,19220,0,1747.272727,60822.78481,63223.68421,0,0,0,0,0,0
2025-04-23,07_HEAD_Hoa cat canh,Engagement,886,1222,1.379233,105235,0.327332,1062.979798,86117.02128,118775.395,0,0,0,0,4,1
2025-04-23,10_HEAD_Lan Ho diep,Messages,842,943,1.119952,81736,1.696713,698.598291,86676.56416,97073.6342,0,0,0,0,16,9
2025-04-23,BR_HTM_Tuong tac,Engagement,743,796,1.071332,20956,0.502513,317.515152,26326.63317,28204.57604,0,0,0,0,4,0
2025-04-23,10_HEAD_Lan Ho diep,Messages,1260,1471,1.16746,116248,1.087695,836.316547,79026.51258,92260.31746,0,0,0,1,16,7
2025-04-23,07_Q2_Hoa cat canh,Engagement,776,916,1.180412,75014,0.982533,824.32967,81893.0131,96667.52577,0,0,0,0,9,1
2025-04-23,04_HEAD_Breezy,Messages,731,780,1.067031,29877,0.512821,609.734694,38303.84615,40871.40903,0,0,0,2,4,1
2025-04-23,BR_HTM_Tuong tac,Engagement,864,1000,1.157407,28641,2.1,142.492537,28641,33149.30556,0,0,0,0,21,0
2025-04-23,04_HEAD_Breezy,Messages,991,1081,1.090817,33005,0.277521,750.113636,30531.91489,33304.74268,0,0,0,0,3,1
2025-04-23,08_HEAD_Daily Flower,Messages,1257,1419,1.128878,55259,1.198027,484.72807,38942.21283,43961.0183,0,0,0,0,17,7
2025-04-23,10_HEAD_Lan Ho diep,Messages,648,707,1.091049,45149,0.565771,940.604167,63859.97171,69674.38272,0,0,0,0,4,5
2025-04-23,11_Q7_Hon hop,Messages,11716,12508,1.0676,305519,1.487048,277.744545,24425.88743,26077.07409,0,0,0,18,186,34
2025-04-23,07_Q7_Hoa cat canh,Engagement,845,1033,1.222485,88665,0.290416,1081.280488,85832.52662,104928.9941,0,0,0,0,3,1
2025-04-23,11_Q2_Hon hop,Messages,822,895,1.088808,59267,0.670391,697.258824,66220.11173,72100.97324,0,0,0,1,6,3
2025-04-23,07_Q2_Hoa cat canh,Engagement,154,214,1.38961,21849,0.46729,1285.235294,102098.1308,141876.6234,0,0,0,0,1,1
2025-04-23,07_HEAD_Hoa cat canh,Engagement,711,755,1.061885,37416,0.397351,656.421053,49557.61589,52624.47257,0,0,0,1,3,0
2025-04-23,BR_HTM_Tuong tac,Engagement,476,507,1.065126,8405,0.394477,311.296296,16577.90927,17657.56303,0,0,0,0,2,0
2025-04-23,07_HEAD_Hoa cat canh,Engagement,106,127,1.198113,14687,0,1049.071429,115645.6693,138556.6038,0,0,0,0,0,0
2025-04-23,10_HEAD_Lan Ho diep,Messages,17,18,1.058824,1252,0,1252,69555.55556,73647.05882,0,0,0,0,0,0
2025-04-23,07_HEAD_Hoa cat canh,Engagement,1007,1292,1.283019,91220,0.541796,807.256637,70603.71517,90585.89871,0,0,0,0,7,1
2025-04-23,07_HEAD_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-04-23,BR_Mokar_Tuong tac,Engagement,846,925,1.093381,23872,1.081081,213.142857,25807.56757,28217.49409,0,0,0,0,10,0
2025-04-23,05_HEAD_Thiet ke,Messages,1408,1591,1.129972,56900,0.817096,494.782609,35763.67065,40411.93182,0,0,0,2,13,3
2025-04-23,10_HEAD_Lan Ho diep,Messages,332,342,1.03012,36564,0,1462.56,106912.2807,110132.5301,0,0,0,0,0,0
2025-04-23,07_Q2_Hoa cat canh,Engagement,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-23,10_HEAD_Lan Ho diep,Messages,324,368,1.135802,31559,0.543478,1127.107143,85758.15217,97404.32099,0,0,0,0,2,0
2025-04-23,07_HEAD_Hoa cat canh,Engagement,1180,1265,1.072034,66136,0.237154,668.040404,52281.42293,56047.45763,0,0,0,1,3,1
2025-04-23,13_Campaigns Trung thu 2022,Engagement,786,974,1.239186,51321,0.308008,1221.928571,52690.96509,65293.89313,0,0,0,0,3,1
2025-04-23,13_Campaigns Trung thu 2022,Engagement,1632,2006,1.229167,98176,0.149551,1422.84058,48941.17647,60156.86275,0,0,0,0,3,0
2025-04-23,13_HEAD_Campaign_08.03,Messages,474,515,1.086498,21265,0,966.590909,41291.26214,44862.8692,0,0,0,0,0,0
2025-04-23,10_HEAD_Lan Ho diep,Messages,182,190,1.043956,15269,1.052632,898.176471,80363.1579,83895.6044,0,0,0,0,2,0
2025-04-22,05_HEAD_Thiet ke,Messages,201,203,1.00995,19345,0.492611,1758.636364,95295.5665,96243.7811,0,0,0,0,1,0
2025-04-22,01_HEAD_Embrace of Tana,Messages,75,76,1.013333,5212,0,2606,68578.94737,69493.33333,0,0,0,0,0,0
2025-04-22,01_HEAD_Embrace of Tana,Messages,378,403,1.066138,25693,1.488834,1117.086957,63754.34243,67970.89947,0,0,0,0,6,1
2025-04-22,11_Q7_Hon hop,Messages,363,394,1.085399,45193,0.253807,1255.361111,114703.0457,124498.6226,0,0,0,1,1,2
2025-04-22,05_HEAD_Thiet ke,Messages,3,3,1,932,0,0,310666.6667,310666.6667,0,0,0,0,0,0
2025-04-22,10_HEAD_Lan Ho diep,Messages,256,310,1.210938,28752,0.645161,1797,92748.3871,112312.5,0,0,0,0,2,1
2025-04-22,05_HEAD_Thiet ke,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-22,11_Q2_Hon hop,Messages,302,308,1.019868,17219,0.324675,860.95,55905.84416,57016.55629,0,0,0,0,1,0
2025-04-22,05_HEAD_Thiet ke,Messages,458,510,1.113537,24937,0,733.441176,48896.07843,54447.59825,0,0,0,0,0,1
2025-04-22,04_HEAD_Breezy,Messages,1493,1681,1.125921,86016,0.773349,693.677419,51169.54194,57612.86001,0,0,0,1,13,8
2025-04-22,07_HEAD_Hoa cat canh,Engagement,404,427,1.056931,34233,0.936768,684.66,80170.96019,84735.14852,0,0,0,1,4,1
2025-04-22,05_HEAD_Thiet ke,Messages,55,57,1.036364,3287,0,1643.5,57666.66667,59763.63636,0,0,0,0,0,0
2025-04-22,07_HEAD_Hoa cat canh,Engagement,226,238,1.053097,14110,2.10084,503.928571,59285.71429,62433.62832,0,0,0,0,5,1
2025-04-22,01_HEAD_Embrace of Tana,Messages,99,99,1,7864,0,1572.8,79434.34343,79434.34343,0,0,0,0,0,0
2025-04-22,05_HEAD_Thiet ke,Messages,179,179,1,11830,0,985.833333,66089.38548,66089.38548,0,0,0,1,0,0
2025-04-22,07_Q7_Hoa cat canh,Engagement,776,956,1.231959,89072,0.209205,1535.724138,93171.54812,114783.5052,0,0,0,0,2,0
2025-04-22,01_HEAD_Embrace of Tana,Messages,1168,1368,1.171233,61626,0.365497,810.868421,45048.24561,52761.9863,0,0,0,1,5,5
2025-04-22,07_Q2_Hoa cat canh,Engagement,168,224,1.333333,23465,0.892857,977.708333,104754.4643,139672.619,0,0,0,0,2,1
2025-04-22,11_Q7_Hon hop,Messages,83,109,1.313253,12519,0.917431,963,114853.211,150831.3253,0,0,0,0,1,1
2025-04-22,BR_HTM_Tuong tac,Engagement,268,280,1.044776,3720,0.357143,248,13285.71429,13880.59702,0,0,0,0,1,0
2025-04-22,07_HEAD_Hoa cat canh,Engagement,639,1023,1.600939,110991,0.58651,1305.776471,108495.6012,173694.8357,0,0,0,0,6,0
2025-04-22,07_HEAD_Hoa cat canh,Engagement,733,1043,1.42292,81531,0.479386,876.677419,78169.70278,111229.1951,0,0,0,0,5,8
2025-04-22,BR_HTM_Tuong tac,Engagement,863,917,1.062572,25656,0.763359,324.759494,27978.18975,29728.85284,0,0,0,0,7,0
2025-04-22,07_HEAD_Hoa cat canh,Engagement,197,213,1.081218,13882,0,578.416667,65173.70892,70467.00508,0,0,0,0,0,1
2025-04-22,07_Q2_Hoa cat canh,Engagement,698,808,1.157593,72902,1.732673,828.431818,90225.24753,104444.1261,0,0,0,0,14,5
2025-04-22,08_HEAD_Daily Flower,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-22,BR_HTM_Tuong tac,Engagement,819,1066,1.301587,29460,1.969981,140.956938,27636.02251,35970.69597,0,0,0,0,21,0
2025-04-22,BR_Mokar_Tuong tac,Engagement,1116,1202,1.077061,24813,0.748752,231.897196,20643.09484,22233.87097,0,0,0,0,9,0
2025-04-22,08_HEAD_Daily Flower,Messages,788,906,1.149746,49109,0.883002,779.507937,54204.19426,62321.06599,0,0,0,0,8,0
2025-04-22,05_HEAD_Thiet ke,Messages,856,942,1.100467,43669,0,661.651515,46357.74947,51015.18692,0,0,0,0,0,2
2025-04-22,11_Q7_Hon hop,Messages,7576,7996,1.055438,274988,1.850925,366.16245,34390.69535,36297.25449,0,0,0,9,148,31
2025-04-22,05_HEAD_Thiet ke,Messages,125,126,1.008,9314,0.793651,1034.888889,73920.63492,74512,0,0,0,0,1,0
2025-04-22,11_Q2_Hon hop,Messages,441,483,1.095238,39209,0.621118,1120.257143,81178.05383,88909.29705,0,0,0,0,3,1
2025-04-22,01_HEAD_Embrace of Tana,Messages,14,16,1.142857,592,0,0,37000,42285.71429,0,0,0,0,0,0
2025-04-22,07_HEAD_Hoa cat canh,Engagement,745,790,1.060403,54529,0.759494,641.517647,69024.05063,73193.28859,0,0,0,1,6,2
2025-04-22,10_HEAD_Lan Ho diep,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-04-22,07_HEAD_Hoa cat canh,Engagement,130,155,1.192308,16671,1.290323,1282.384615,107554.8387,128238.4615,0,0,0,0,2,0
2025-04-22,07_Q2_Hoa cat canh,Engagement,28,32,1.142857,4488,3.125,1122,140250,160285.7143,0,0,0,0,1,0
2025-04-22,10_HEAD_Lan Ho diep,Messages,1130,1380,1.221239,107526,0.507246,1235.931034,77917.3913,95155.75221,0,0,0,1,7,3
2025-04-22,07_HEAD_Hoa cat canh,Engagement,1033,1142,1.105518,64829,1.050788,558.87069,56767.95096,62757.98645,0,0,0,1,12,4
2025-04-22,01_HEAD_Embrace of Tana,Messages,10,10,1,537,0,0,53700,53700,0,0,0,0,0,0
2025-04-22,01_HEAD_Embrace of Tana,Messages,83,83,1,3993,0,798.6,48108.43374,48108.43374,0,0,0,0,0,0
2025-04-22,05_HEAD_Thiet ke,Messages,79,82,1.037975,10032,0,1672,122341.4634,126987.3418,0,0,0,0,0,0
2025-04-22,05_HEAD_Thiet ke,Messages,42,42,1,4813,0,2406.5,114595.2381,114595.2381,0,0,0,0,0,0
2025-04-22,13_Campaigns Trung thu 2022,Engagement,402,441,1.097015,26571,0.680272,916.241379,60251.70068,66097.01493,0,0,0,0,3,1
2025-04-22,13_Campaigns Trung thu 2022,Engagement,324,345,1.064815,25251,0.289855,765.181818,73191.30435,77935.18519,0,0,0,0,1,1
2025-04-21,05_HEAD_Thiet ke,Messages,329,381,1.158055,19522,1.049869,673.172414,51238.84514,59337.38602,0,0,0,0,4,0
2025-04-21,05_HEAD_Thiet ke,Messages,22,26,1.181818,2699,0,2699,103807.6923,122681.8182,0,0,0,0,0,0
2025-04-21,05_HEAD_Thiet ke,Messages,57,59,1.035088,6446,1.694915,716.222222,109254.2373,113087.7193,0,0,0,0,1,0
2025-04-21,11_Q7_Hon hop,Messages,985,1146,1.163452,157888,0.4363,1205.251908,137773.1239,160292.3858,0,0,0,0,5,7
2025-04-21,05_HEAD_Thiet ke,Messages,101,111,1.09901,8926,0,743.833333,80414.41441,88376.23762,0,0,0,0,0,0
2025-04-21,10_HEAD_Lan Ho diep,Messages,584,706,1.208904,60006,0.849858,937.59375,84994.33428,102750,0,0,0,1,6,5
2025-04-21,05_HEAD_Thiet ke,Messages,330,359,1.087879,20377,0.557103,582.2,56760.44568,61748.48485,0,0,0,0,2,1
2025-04-21,01_HEAD_Embrace of Tana,Messages,111,112,1.009009,7113,0,2371,63508.92857,64081.08108,0,0,0,0,0,0
2025-04-21,07_HEAD_Hoa cat canh,Engagement,748,946,1.264706,58726,0.528541,587.26,62078.2241,78510.69519,0,0,0,2,5,2
2025-04-21,04_HEAD_Breezy,Messages,1361,1544,1.13446,78356,0.647668,816.208333,50748.70466,57572.37326,0,0,0,2,10,5
2025-04-21,05_HEAD_Thiet ke,Messages,96,101,1.052083,11505,0,1643.571429,113910.8911,119843.75,0,0,0,0,0,0
2025-04-21,05_HEAD_Thiet ke,Messages,172,193,1.122093,14480,0,1448,75025.90674,84186.04651,0,0,0,0,0,0
2025-04-21,04_HEAD_Breezy,Messages,291,303,1.041237,8138,0.660066,581.285714,26858.08581,27965.63574,0,0,0,1,2,0
2025-04-21,11_Q2_Hon hop,Messages,758,781,1.030343,52019,2.048656,536.278351,66605.6338,68626.64908,0,0,0,1,16,1
2025-04-21,04_HEAD_Breezy,Messages,647,695,1.074189,21067,0.863309,619.617647,30312.23022,32561.05101,0,0,0,1,6,1
2025-04-21,10_HEAD_Lan Ho diep,Messages,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,01_HEAD_Embrace of Tana,Messages,2007,2355,1.173393,80633,0.59448,592.889706,34239.06582,40175.88441,0,0,0,3,14,9
2025-04-21,07_Q7_Hoa cat canh,Engagement,582,761,1.30756,72212,0.131406,1289.5,94890.93298,124075.6014,0,0,0,0,1,1
2025-04-21,11_Q7_Hon hop,Messages,99,130,1.313131,15279,0,5093,117530.7692,154333.3333,0,0,0,0,0,1
2025-04-21,07_Q2_Hoa cat canh,Engagement,467,683,1.462527,76892,0.732064,915.380952,112579.795,164650.9636,0,0,0,0,5,2
2025-04-21,07_HEAD_Hoa cat canh,Engagement,775,1161,1.498065,113295,0.516796,968.333333,97583.97933,146187.0968,0,0,0,0,6,2
2025-04-21,BR_HTM_Tuong tac,Engagement,324,343,1.058642,3225,0,358.333333,9402.332362,9953.703704,0,0,0,0,0,1
2025-04-21,BR_HTM_Tuong tac,Engagement,1021,1085,1.062684,26111,0.829493,277.776596,24065.43779,25573.94711,0,0,0,0,9,0
2025-04-21,07_HEAD_Hoa cat canh,Engagement,571,752,1.316988,52280,0.398936,917.192982,69521.2766,91558.669,0,0,0,0,3,0
2025-04-21,07_Q2_Hoa cat canh,Engagement,188,192,1.021277,14707,0.520833,700.333333,76598.95833,78228.7234,0,0,0,0,1,0
2025-04-21,07_HEAD_Hoa cat canh,Engagement,784,934,1.191327,51684,0.642398,698.432432,55336.18844,65923.46939,0,0,0,0,6,1
2025-04-21,BR_HTM_Tuong tac,Engagement,923,1176,1.274106,30306,2.12585,144.314286,25770.40816,32834.23619,0,0,0,0,25,0
2025-04-21,BR_Mokar_Tuong tac,Engagement,1208,1279,1.058775,24556,0.781861,240.745098,19199.37451,20327.81457,0,0,0,0,10,0
2025-04-21,07_Q7_Hoa cat canh,Engagement,313,328,1.047923,18624,0,744.96,56780.48781,59501.59744,0,0,0,0,0,0
